요양기관명,종별코드명,시도코드명,시군구코드,시군구코드명,주소,좌표(X),좌표(Y)
죽장보건진료소,보건진료소,전남,360020,함평군,"전라남도 함평군 손불면 죽암죽장길 356, (손불면)",126.4742625,35.1398283
죽천보건진료소,보건진료소,전남,360700,광양시,"전라남도 광양시 옥룡면 내천길 4, (옥룡면)",127.6182882,35.043509
죽포보건진료소,보건진료소,전남,360500,여수시,"전라남도 여수시 돌산읍 돌산로 2080-8, 2080",127.7811668,34.6396586
준치과의원,치과의원,전남,360200,나주시,"전라남도 나주시 나주로 210, (성북동)",126.7219149,35.0352076
준치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 왕지5길 34, 3층 (왕지동)",127.525987,34.971685
준호이비인후과의원,의원,전남,360022,화순군,"전라남도 화순군 화순읍 광덕로 177, 3층",126.9921815,35.0606496
중부보건지소,보건지소,전남,360500,여수시,"전라남도 여수시 여서동5길 21-1, (여서동, 여서동주민자치쎈터)",127.7085599,34.7505179
중앙가정의학과의원,의원,전남,360400,순천시,"전라남도 순천시 풍덕주택길 59, (풍덕동)",127.5033917,34.9419123
중앙내과의원,의원,전남,360014,영광군,"전라남도 영광군 영광읍 신남로 180, 308호",126.501912,35.2758936
중앙내과의원,의원,전남,360021,해남군,"전라남도 해남군 해남읍 남부순환로 7, (해남읍)",126.6070493,34.5703137
중앙내과의원,의원,전남,360016,완도군,"전라남도 완도군 완도읍 장보고대로 284-1, 토반빌딩",126.7559095,34.3146008
중앙연합의원,의원,전남,360500,여수시,"전라남도 여수시 신월로 807, (서교동)",127.7268015,34.740228
중앙외과의원,의원,전남,360014,영광군,"전라남도 영광군 법성면 진굴비길 82-3, (법성면)",126.4444598,35.3623976
중앙의원,의원,전남,360012,신안군,"전라남도 신안군 압해읍 압해로 872, (압해읍)",126.313747,34.8651685
중앙의원,의원,전남,360200,나주시,"전라남도 나주시 공산면 공산로 106, (중앙의원)",126.6101464,34.9416415
중앙의원,의원,전남,360017,장성군,"전라남도 장성군 삼계면 사창로 42, (삼계면)",126.6671993,35.2583009
중앙의원,의원,전남,360009,무안군,"전라남도 무안군 무안읍 무안중앙로 23, (무안읍)",126.4764869,34.9889696
중앙의원,의원,전남,360015,영암군,"전라남도 영암군 시종면 마한로 1272-1, 1272",126.6095079,34.8682493
중앙의원,의원,전남,360019,진도군,"전라남도 진도군 진도읍 남문길 40, 중앙의원",126.2643254,34.481684
중앙의원,의원,전남,360400,순천시,"전라남도 순천시 월등면 월등로 1038-1, 1층",127.4281907,35.1028224
중앙의원,의원,전남,360700,광양시,"전라남도 광양시 광영로 46, (광영동)",127.7238833,34.9621937
중앙치과의원,치과의원,전남,360009,무안군,"전라남도 무안군 일로읍 일로로 95-1, 95",126.4958208,34.847656
중앙치과의원,치과의원,전남,360200,나주시,"전라남도 나주시 예향로 3803, 영산포공용터미널 (이창동)",126.712575,34.994526
중앙치과의원,치과의원,전남,360001,강진군,"전라남도 강진군 강진읍 영랑로 35, 2층",126.7678958,34.638509
중앙치과의원,치과의원,전남,360006,구례군,"전라남도 구례군 구례읍 로터리길 11, (구례읍)",127.4658537,35.2091275
중앙한의원,한의원,전남,360002,고흥군,"전라남도 고흥군 도양읍 녹동남촌1길 17, (도양읍)",127.1385216,34.5283963
중화부부한의원,한의원,전남,360700,광양시,"전라남도 광양시 광양읍 용강로 18, 2층",127.6088619,34.971309
중흥가족치과의원,치과의원,전남,360200,나주시,"전라남도 나주시 상야3길 8, 207호 (빛가람동, 중흥s클래스메가티움2차)",126.7903643,35.0229256
즐거운내과의원,의원,전남,360002,고흥군,"전라남도 고흥군 도양읍 녹동남문길 8-25, (도양읍)",127.1350898,34.5278376
즐거운요양병원,요양병원,전남,360200,나주시,"전라남도 나주시 노안면 노안삼도로 507-14, (노안면)",126.6949795,35.0889222
즐거운치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 대학로 11, (미평동)",127.7020307,34.771361
즐거운치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 이수로 315, 3층 (조례동)",127.5181705,34.9538071
즐거운치과의원,치과의원,전남,360002,고흥군,"전라남도 고흥군 도양읍 녹동남촌1길 6-1, (2층)",127.1380046,34.5293788
증도면병풍도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 증도면 병풍1길 38, 38",126.2134967,34.9597314
증도면보건지소,보건지소,전남,360012,신안군,"전라남도 신안군 증도면 문준경길 193-1, (증도면)",126.1396274,35.0023459
지도 원광한의원,한의원,전남,360012,신안군,"전라남도 신안군 지도읍 봉리길 3, (지도읍)",126.2104262,35.0596505
지도성심의원,의원,전남,360012,신안군,"전라남도 신안군 지도읍 봉리길 7, (지도읍)",126.2104235,35.0598976
지도읍보건지소,보건지소,전남,360012,신안군,"전라남도 신안군 지도읍 지도증도로 9-1, (지도읍)",126.2053723,35.0571154
지도읍선도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 지도읍 선도길 14-4, 선도보건진료소",126.2693694,34.9767606
지도읍어의도보건진료소,보건진료소,전남,360012,신안군,"전라남도 신안군 지도읍 어의길 91-5, 91",126.1901799,35.1394954
지리산쌍계한의원,한의원,전남,360400,순천시,"전라남도 순천시 왕지2길 13-7, 2층 (왕지동)",127.523643,34.9685561
지산보건지소,보건지소,전남,360019,진도군,"전라남도 진도군 지산면 인지인천2길 2, (보건소)",126.1669943,34.4250761
지산한의원,한의원,전남,360500,여수시,"전라남도 여수시 서교3길 5-2, (서교동)",127.7272586,34.7413146
지성치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 충무로 56, (충무동)",127.7314691,34.7414939
지평희치과의원,치과의원,전남,360018,장흥군,"전라남도 장흥군 장흥읍 동교2길 27, (장흥읍)",126.9083412,34.6786956
진남마취통증의학과의원,의원,전남,360500,여수시,"전라남도 여수시 동문로 10, 2층 (중앙동)",127.7367255,34.7408187
진남의원,의원,전남,360500,여수시,"전라남도 여수시 쌍봉로 24, (학동)",127.6586854,34.7662748
진남한의원,한의원,전남,360500,여수시,"전라남도 여수시 좌수영로 38-1, (서교동)",127.7285532,34.7437289
진도경희의원,의원,전남,360019,진도군,"전라남도 진도군 진도읍 남문길 5, (진도읍)",126.2635548,34.4786652
진도군노인전문요양병원,요양병원,전남,360019,진도군,"전라남도 진도군 의신면 운림산방로 31, (의신면)",126.2786619,34.4651505
진도군보건소,보건소,전남,360019,진도군,"전라남도 진도군 진도읍 남동1길 40-9, (진도읍)",126.2628195,34.480429
진도의원,의원,전남,360019,진도군,"전라남도 진도군 진도읍 남문길 12-1, (진도읍)",126.2640896,34.4791208
진도한국병원,병원,전남,360019,진도군,"전라남도 진도군 진도읍 남문길 48, (진도읍)",126.2640944,34.4824204
진상보건지소,보건지소,전남,360700,광양시,"전라남도 광양시 진상면 신시길 232, (진상면)",127.7201397,35.0198387
진상의원,의원,전남,360700,광양시,"전라남도 광양시 진상면 학연로 10, 2층",127.7194046,35.0191321
진솔한치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 시청로 15, 5,6층 (학동)",127.6624931,34.7631666
진월보건지소,보건지소,전남,360700,광양시,"전라남도 광양시 진월면 선소중앙길 32, (진월면)",127.7578545,34.9781121
진철희치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 좌수영로 14, (서교동)",127.7281496,34.7414725
진흥한의원,한의원,전남,360400,순천시,"전라남도 순천시 중앙로 13, 1층 (저전동)",127.4869,34.9477166
차가정의학과의원,의원,전남,360300,목포시,"전라남도 목포시 용당로 281, 1층 (용해동, 종원빌딩)",126.3990788,34.8123212
차산부인과의원,의원,전남,360022,화순군,"전라남도 화순군 화순읍 칠충로 141-7, 상가동 207호 (힐스테이트 화순)",126.9833872,35.0611415
차소아청소년과의원,의원,전남,360700,광양시,"전라남도 광양시 광양읍 칠성로 55, (광양읍)",127.5846596,34.9790532
차오름의원,의원,전남,360008,담양군,"전라남도 담양군 금성면 덕성길 11-58, (금성면)",127.0541668,35.3559507
차치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 이수로 23-1, (장천동)",127.4903969,34.9482361
차피부과의원,의원,전남,360300,목포시,"전라남도 목포시 백년대로 327, 3층 (상동)",126.4230815,34.8054792
참빛안과의원,의원,전남,360022,화순군,"전라남도 화순군 화순읍 자치샘로 38-3, (화순읍)",126.9850281,35.0613455
참사랑 한의원,한의원,전남,360020,함평군,"전라남도 함평군 함평읍 광남길 114, (함평읍)",126.5218173,35.063398
참사랑가정의학과의원,의원,전남,360014,영광군,"전라남도 영광군 영광읍 신남로 198, 2층",126.5035299,35.2757788
참사랑의원,의원,전남,360015,영암군,"전라남도 영암군 영암읍 남문로 63, (영암읍)",126.7022707,34.7965434
참사랑의원,의원,전남,360500,여수시,"전라남도 여수시 무선로 34, (학동)",127.6562552,34.7639314
참소아청소년과의원,의원,전남,360200,나주시,"전라남도 나주시 나주로 195, (중앙동)",126.7214831,35.0340713
참자연한방병원,한방병원,전남,360009,무안군,"전라남도 무안군 삼향읍 대죽서로 35-0, (삼향읍)",126.4617329,34.8117909
참정형외과의원,의원,전남,360015,영암군,"전라남도 영암군 삼호읍 대불주거로 96, (삼호읍)",126.4625474,34.7491253
참조은소아청소년과의원,의원,전남,360500,여수시,"전라남도 여수시 여서로 173, (여서동)",127.7006514,34.7488484
참조은연합의원,의원,전남,360500,여수시,"전라남도 여수시 장성3길 52, (안산동)",127.6540322,34.7543181
참조은우리내과의원,의원,전남,360400,순천시,"전라남도 순천시 팔마로 3, (장천동)",127.4887859,34.9469684
참조은치과의원,치과의원,전남,360300,목포시,"전라남도 목포시 비파로51번길 31, 2층 (상동)",126.4237855,34.8016649
참조은피부과의원,의원,전남,360500,여수시,"전라남도 여수시 예울마루로 37-16, 2층 (웅천동)",127.6709466,34.7469181
참좋은마취통증의학과의원,의원,전남,360500,여수시,"전라남도 여수시 남산로 126, 5층 (서교동, 성흔빌딩)",127.7280127,34.7400777
창녕보건진료소,보건진료소,전남,360400,순천시,"전라남도 순천시 낙안면 민속마을길 1209, (낙안면)",127.3880727,34.9210743
창촌보건진료소,보건진료소,전남,360400,순천시,"전라남도 순천시 주암면 주목로 12, (주암면)",127.2768673,35.0609917
창평 건강증진형 보건지소,보건지소,전남,360008,담양군,"전라남도 담양군 창평면 의병로 118, (창평면)",127.0144098,35.2366735
창평성심의원,의원,전남,360008,담양군,"전라남도 담양군 창평면 의병로 135, (창평면)",127.0153384,35.2382862
창평성심치과의원,치과의원,전남,360008,담양군,"전라남도 담양군 창평면 의병로 135, 2층",127.0153384,35.2382862
창평우리병원,정신병원,전남,360008,담양군,"전라남도 담양군 대덕면 차동길 2-62, (대덕면)",127.006925,35.2524083
창평한마음요양병원,요양병원,전남,360008,담양군,"전라남도 담양군 창평면 화양길 64-14, (창평면)",127.0007594,35.251726
채움비뇨기과의원,의원,전남,360400,순천시,"전라남도 순천시 장선배기1길 4, 음양당약국 2층 (조례동)",127.5226678,34.9530489
채움치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 해룡면 신대3길 2, 5층 501호",127.5494077,34.9342953
척병원,병원,전남,360400,순천시,"전라남도 순천시 팔마로 205, (덕암동)",127.5093028,34.9414039
천관의원,의원,전남,360018,장흥군,"전라남도 장흥군 관산읍 관산로 78-1, (관산읍)",126.9390462,34.5622851
천석배내과의원,의원,전남,360022,화순군,"전라남도 화순군 화순읍 자치샘로 23, (화순읍)",126.9839203,35.0624703
천장보건진료소,보건진료소,전남,360009,무안군,"전라남도 무안군 해제면 창매로 23, 23",126.2954897,35.0796819
천지인한의원,한의원,전남,360400,순천시,"전라남도 순천시 조례신대앞길 19, 2층 (조례동)",127.5175471,34.9610387
천포보건진료소,보건진료소,전남,360010,보성군,"전라남도 보성군 회천면 충의로 687-21, 687",127.0854,34.668785
천화당한의원,한의원,전남,360300,목포시,"전라남도 목포시 상동로 13, 1층 (상동)",126.4161042,34.811722
청계보건지소,보건지소,전남,360009,무안군,"전라남도 무안군 청계면 청계중앙길 14-5, 14",126.4282052,34.9107695
청계의원,의원,전남,360009,무안군,"전라남도 무안군 청계면 청계중앙길 3-4, 3",126.4293635,34.9097835
청계한의원,한의원,전남,360009,무안군,"전라남도 무안군 청계면 영산로 1684, ()",126.4303109,34.9092282
청담리즈의원,의원,전남,360400,순천시,"전라남도 순천시 이수로 319, LG텔레콤 2층 (조례동)",127.5185726,34.9539104
청담맑은의원,의원,전남,360500,여수시,"전라남도 여수시 시청로 42, 2층 (학동, 전남빌딩)",127.6631719,34.7654529
청담연합의원,의원,전남,360400,순천시,"전라남도 순천시 해룡면 향매로 59, 2층 204호",127.5461465,34.9346455
청담유성형외과의원,의원,전남,360300,목포시,"전라남도 목포시 백년대로 320, 2층 (상동)",126.4225922,34.8045197
청룡한의원,한의원,전남,360018,장흥군,"전라남도 장흥군 장흥읍 흥성로 78, (장흥읍)",126.9110583,34.6774102
청산한의원,한의원,전남,360016,완도군,"전라남도 완도군 청산면 청산로 1592, 청산한의원",126.8594089,34.1824395
청암요양병원,요양병원,전남,360500,여수시,"전라남도 여수시 둔덕2길 6-5,  0동 (미평동)",127.7023754,34.7675723
청연우리병원,병원,전남,360400,순천시,"전라남도 순천시 팔마로 212,  (풍덕동)",127.5090508,34.9405169
청이비인후과,의원,전남,360700,광양시,"전라남도 광양시 광장로 142, 5층 (중동)",127.695303,34.9366756
청정한의원,한의원,전남,360021,해남군,"전라남도 해남군 문내면 동영길 29-2, (문내면)",126.3115535,34.597653
청치과의원,치과의원,전남,360021,해남군,"전라남도 해남군 해남읍 남부순환로 159, 청치과의원 3층",126.5943034,34.5654404
청파한의원,한의원,전남,360200,나주시,"전라남도 나주시 상야2길 16, 토담휴로스 1차 204호 (빛가람동)",126.7878872,35.0220107
청풍보건지소,보건지소,전남,360022,화순군,"전라남도 화순군 청풍면 평지촌길 40, 40",126.9703061,34.8763944
청해진한의원,한의원,전남,360016,완도군,"전라남도 완도군 완도읍 청해진남로18번길 7, (완도읍)",126.7560186,34.3139241
초도보건지소,보건지소,전남,360500,여수시,"전라남도 여수시 삼산면 대동길 78, (삼산면)",127.2496221,34.2378506
최고다정형외과의원,의원,전남,360500,여수시,"전라남도 여수시 좌수영로 25, 4,5층 (광무동)",127.727768,34.7427437
최고이비인후과의원,의원,전남,360500,여수시,"전라남도 여수시 중앙로 30, 2층 (교동)",127.7310295,34.7400417
최고한의원,한의원,전남,360300,목포시,"전라남도 목포시 영산로 52, (대의동1가)",126.3844031,34.7872409
최광영신경외과의원,의원,전남,360500,여수시,"전라남도 여수시 망마로 15, 2,3,4,5층 (학동)",127.6650435,34.760713
최선치과의원,치과의원,전남,360300,목포시,"전라남도 목포시 산정로 59, 4층 (산정동)",126.3926538,34.7938396
최성식재활의학과의원,의원,전남,360003,곡성군,"전라남도 곡성군 곡성읍 읍내14길 8, (곡성읍)",127.2960196,35.2808566
최신외과의원,의원,전남,360300,목포시,"전라남도 목포시 신죽길 38, (죽교동)",126.3781073,34.7984365
최신한의원,한의원,전남,360300,목포시,"전라남도 목포시 백년대로 303, (상동)",126.4206,34.8045333
최용진치과의원,치과의원,전남,360015,영암군,"전라남도 영암군 영암읍 중앙로 37, (영암읍)",126.6974582,34.7996365
최윤정이혜은산부인과의원,의원,전남,360400,순천시,"전라남도 순천시 신월큰길 13, (조례동)",127.5198452,34.9604482
최재영치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 신월로 676, (국동)",127.7179422,34.731254
최재활의학과의원,의원,전남,360006,구례군,"전라남도 구례군 구례읍 구례1길 48, 송원프라자상가아파트",127.4663098,35.2093676
최종영신경정신과의원,의원,전남,360400,순천시,"전라남도 순천시 대석길 20, (연향동)",127.5244124,34.945607
최종옥정형외과의원,의원,전남,360400,순천시,"전라남도 순천시 조례못등길 16, (조례동)",127.5263787,34.9542063
최진수 소아청소년과의원,의원,전남,360400,순천시,"전라남도 순천시 용당삼산로 17, 2층 (용당동)",127.4896805,34.9733127
최한의원,한의원,전남,360400,순천시,"전라남도 순천시 중앙2길 1, (장천동)",127.4857158,34.9495618
추나인한의원,한의원,전남,360400,순천시,"전라남도 순천시 오천7길 28, 2층 202호 (오천동)",127.4942549,34.9351372
추산보건진료소,보건진료소,전남,360700,광양시,"전라남도 광양시 옥룡면 백계로 124, (옥룡면)",127.6088238,35.0364822
춘양보건지소,보건지소,전남,360022,화순군,"전라남도 화순군 춘양면 강변길 17-2, 17",126.9624101,34.9502699
춘양삼성의원,의원,전남,360022,화순군,"전라남도 화순군 춘양면 춘양로 94-2, (춘양면)",126.9608117,34.9509534
치아림치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 이수로 325, 4층 (조례동)",127.519246,34.9541384
친구들치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 시청로 34, 2층 (학동)",127.6633397,34.764728
침앤뜸한의원,한의원,전남,360400,순천시,"전라남도 순천시 해룡면 향매로 71, 2층",127.5474476,34.9341668
코뿔소마취통증의학과의원,의원,전남,360017,장성군,"전라남도 장성군 장성읍 영천로 126, 2층",126.7813019,35.2967692
코아미즈의원,의원,전남,360300,목포시,"전라남도 목포시 옥암로 129, (상동)",126.4244207,34.8100242
코앤기의원,의원,전남,360700,광양시,"전라남도 광양시 중마중앙로 73, (중동)",127.697728,34.9367615
코앤소리 이비인후과의원,의원,전남,360300,목포시,"전라남도 목포시 백년대로 304, 4층 (상동)",126.4210695,34.8037227
크리스마스치과의원,치과의원,전남,360700,광양시,"전라남도 광양시 공영로 25, 3층 (중동)",127.69159,34.936474
큰사랑소아청소년과의원,의원,전남,360700,광양시,"전라남도 광양시 광장로 125, A동 1층 111호 (중동, 광양시티프라자)",127.694308,34.9353788
큰사랑연합의원,의원,전남,360500,여수시,"전라남도 여수시 웅천로 124, 2,3,4층 (웅천동)",127.6766371,34.7407382
키즈빌치과의원,치과의원,전남,360009,무안군,"전라남도 무안군 삼향읍 남악4로 86, 3층 301호 (한양에드가오피스텔1)",126.4664143,34.8131458
킴스의원,의원,전남,360009,무안군,"전라남도 무안군 삼향읍 남악3로 80, 제일프라자 402,403호",126.4606958,34.8126468
탑내과가정의학과의원,의원,전남,360500,여수시,"전라남도 여수시 신월로 804, 2층 (서교동, 교보생명빌딩)",127.7270096,34.7395848
탑메디의원,의원,전남,360300,목포시,"전라남도 목포시 신흥로 44, 2층 (상동)",126.4256574,34.8030362
탑요양병원,요양병원,전남,360700,광양시,"전라남도 광양시 광양읍 대림오성로 63-0, (광양읍)",127.5701494,34.9675375
탑재활의학과의원,의원,전남,360002,고흥군,"전라남도 고흥군 고흥읍 여산당촌길 18, (고흥읍)",127.2812352,34.6077132
탑정형외과의원,의원,전남,360009,무안군,"전라남도 무안군 삼향읍 남악3로 50, 신우메디칼센터 4~5층",126.4606714,34.8099707
탑정형외과의원,의원,전남,360700,광양시,"전라남도 광양시 중마중앙로 81, 2층 (중동)",127.697747,34.9374388
탑치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 새터로 65, (신기동)",127.674051,34.7621066
탑치과의원,치과의원,전남,360700,광양시,"전라남도 광양시 광양읍 신재로 18, 3층",127.5894963,34.9727511
탑통증연합의원,의원,전남,360008,담양군,"전라남도 담양군 담양읍 중앙로 23, 23",126.9833456,35.3152406
태양당한의원,한의원,전남,360400,순천시,"전라남도 순천시  조례1길 15, (조례동)",127.5232711,34.9606491
태원정신건강의학과의원,의원,전남,360300,목포시,"전라남도 목포시 교육로 77, 3층 (상동)",126.4191534,34.8037798
태인보건진료소,보건진료소,전남,360700,광양시,"전라남도 광양시 태인길 304, (태인동)",127.7532518,34.9423749
토지보건지소,보건지소,전남,360006,구례군,"전라남도 구례군 토지면 섬진강대로 5039, 5039",127.5261848,35.1968585
튼튼 한의원,한의원,전남,360009,무안군,"전라남도 무안군 무안읍 무안중앙로 10, 2층",126.4779695,34.9886525
튼튼마취통증의학과의원,의원,전남,360200,나주시,"전라남도 나주시 나주로 210, (성북동)",126.7219149,35.0352076
튼튼소아청소년과의원,의원,전남,360500,여수시,"전라남도 여수시 여서1로 54, 2층 (여서동)",127.7037648,34.7522261
튼튼정형외과의원,의원,전남,360300,목포시,"전라남도 목포시 산정로 275, 2,3층 (산정동)",126.3860289,34.8113972
튼튼정형외과의원,의원,전남,360014,영광군,"전라남도 영광군 영광읍 신남로 180, (영광읍)",126.501912,35.2758936
튼튼치과의원,치과의원,전남,360200,나주시,"전라남도 나주시 예향로 3795, 2층 (이창동)",126.7119936,34.9942117
틔움가정의학과의원,의원,전남,360500,여수시,"전라남도 여수시 망마로 11, 3층 (학동)",127.6647174,34.7608555
파란소아청소년과의원,의원,전남,360200,나주시,"전라남도 나주시 월정1길 41, 3층 301호 (빛가람동)",126.7872957,35.0097379
파머스치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 백연길 111, 1층 (조례동)",127.5329483,34.952535
파티마성형외과의원,의원,전남,360400,순천시,"전라남도 순천시 순광로 6, 1동 4층 (조례동)",127.5219357,34.9542948
판교보건진료소,보건진료소,전남,360400,순천시,"전라남도 순천시 서면 판교안길 162, (서면)",127.502521,35.0250761
팔금면보건지소,보건지소,전남,360012,신안군,"전라남도 신안군 팔금면 삼층석탑길 147, (팔금면)",126.1424485,34.7847832
퍼스트치과의원,치과의원,전남,360009,무안군,"전라남도 무안군 삼향읍 남악4로 79, 3층 (한양프라자)",126.4654996,34.8126719
편안경희한의원,한의원,전남,360500,여수시,"전라남도 여수시 문수로 112, 편안헬스케어빌딩 (여서동)",127.7071512,34.7548335
편안마취통증의학과의원,의원,전남,360500,여수시,"전라남도 여수시 문수로 114, (여서동)",127.7072135,34.7549811
편안한방병원,한방병원,전남,360300,목포시,"전라남도 목포시 옥암로 77-1,  (상동)",126.4269251,34.8061287
편안한치과의원,치과의원,전남,360014,영광군,"전라남도 영광군 영광읍 옥당로 153, 4층",126.5008798,35.2756737
편한마취통증의학과의원,의원,전남,360700,광양시,"전라남도 광양시 광양읍 백운로 1, (광양읍)",127.5897923,34.9712693
편한신경외과의원,의원,전남,360017,장성군,"전라남도 장성군 장성읍 영천로 128, 1층",126.7813619,35.2969736
편한이치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 삼산로 101, 2층 201호 (용당동, 주상복합)",127.4939793,34.9734996
평강한의원,한의원,전남,360022,화순군,"전라남도 화순군 화순읍 칠충로 130, (화순읍)",126.9833506,35.0601812
평강한의원,한의원,전남,360500,여수시,"전라남도 여수시 여서1로 58, (여서동)",127.7035546,34.7524826
평사보건진료소,보건진료소,전남,360500,여수시,"전라남도 여수시 돌산읍 평사로 560-6, 560",127.7476127,34.6645485
평암보건진료소,보건진료소,전남,360021,해남군,"전라남도 해남군 북평면 땅끝해안로 3456, (북평면)",126.5904274,34.3576932
평죽보건진료소,보건진료소,전남,360400,순천시,"전라남도 순천시 황전면 농소길 9, (평죽보건진료소)",127.4620018,35.0801846
포두가정의학과의원,의원,전남,360002,고흥군,"전라남도 고흥군 포두면 후동1길 2, (포두면)",127.3399682,34.5722169
포두보건지소,보건지소,전남,360002,고흥군,"전라남도 고흥군 포두면 우주로 597, (포두면)",127.34055,34.571533
표준한의원,한의원,전남,360700,광양시,"전라남도 광양시 중마로 183, 2층 (중동)",127.688876,34.9411165
푸른뫼중앙의원,의원,전남,360016,완도군,"전라남도 완도군 청산면 청산로 1575, 1575",126.860561,34.1833702
푸른소아청소년과의원,의원,전남,360022,화순군,"전라남도 화순군 화순읍 중앙로 98, 98",126.9921304,35.0602543
푸른솔한의원,한의원,전남,360500,여수시,"전라남도 여수시 여서로 162, (여서동)",127.6997579,34.7478458
풍양보건지소,보건지소,전남,360002,고흥군,"전라남도 고흥군 풍양면 죽시장터길 3, (풍양면)",127.2439259,34.5759947
프라임비뇨기과의원,의원,전남,360400,순천시,"전라남도 순천시 신월큰길 13, 메디플러스타운동 4층 (조례동)",127.5198452,34.9604482
프라임치과의원,치과의원,전남,360500,여수시,"전라남도 여수시 여서로 173, 6층 (여서동)",127.7006514,34.7488484
프라임치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 팔마4길 51, (연향동)",127.5136375,34.9337763
프라임한의원,한의원,전남,360400,순천시,"전라남도 순천시 해룡면 향매로 99, SM빌딩 3~4층",127.5502658,34.9335454
프랑스의원,의원,전남,360300,목포시,"전라남도 목포시 원산중앙로 89, 2층 (연산동)",126.3804256,34.811957
프롬치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 왕궁길 47, 2층 (조례동)",127.5319155,34.9551349
플러스내과의원,의원,전남,360400,순천시,"전라남도 순천시 신월큰길 13, (조례동)",127.5198452,34.9604482
플러스아이미코병원,병원,전남,360400,순천시,"전라남도 순천시 신월큰길 7-0,  (조례동)",127.5203313,34.9604789
플러스안과의원,의원,전남,360400,순천시,"전라남도 순천시 신월큰길 7, 리원빌딩동 3층 (조례동)",127.5203313,34.9604789
플러스치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 신월큰길 13, (조례동)",127.5198452,34.9604482
필스토리의원,의원,전남,360400,순천시,"전라남도 순천시 신월큰길 7, (조례동, 리원빌딩 4,5층)",127.5203313,34.9604789
필의원,의원,전남,360009,무안군,"전라남도 무안군 삼향읍 남악2로74번길 39, 광일프라자 2층 201~202호호",126.4592078,34.8130693
필치과의원,치과의원,전남,360300,목포시,"전라남도 목포시 용해지구로 12, 2층 (용해동)",126.398106,34.8174244
하나 연합의원,의원,전남,360016,완도군,"전라남도 완도군 고금면 고금동로 30, (고금면)",126.8028859,34.3965163
하나로메디컬의원,의원,전남,360300,목포시,"전라남도 목포시 송림로40번길 9, (용당동)",126.4019997,34.8068339
하나로의원,의원,전남,360020,함평군,"전라남도 함평군 함평읍 내바람길 42, 함평농협 2층",126.5213557,35.0630433
하나로의원,의원,전남,360700,광양시,"전라남도 광양시 공영로 25, 3층 (중동, 하나로마트)",127.69159,34.936474
하나로치과의원,치과의원,전남,360200,나주시,"전라남도 나주시 대호길 19, 2층 (성북동)",126.7176582,35.0375846
하나로플란트치과의원,치과의원,전남,360020,함평군,"전라남도 함평군 함평읍 내바람길 42, 함평농협 2층",126.5213557,35.0630433
하나비뇨기과의원,의원,전남,360400,순천시,"전라남도 순천시 순광로 14, 드림내과 5층 (조례동)",127.522948,34.9545245
하나성형외과의원,의원,전남,360009,무안군,"전라남도 무안군 삼향읍 남악4로 86, (삼향읍)",126.4664143,34.8131458
하나안과의원,의원,전남,360015,영암군,"전라남도 영암군 영암읍 동문로 5, (영암읍)",126.702425,34.7962335
하나연치과의원,치과의원,전남,360400,순천시,"전라남도 순천시 대석길 23, (연향동)",127.5246145,34.9460016
하나의원,의원,전남,360020,함평군,"전라남도 함평군 나산면 나산길 60, 60",126.6108733,35.1124746
하나의원,의원,전남,360200,나주시,"전라남도 나주시 노안면 금산로 23-1, (노안면)",126.7303766,35.0764427
하나의원,의원,전남,360008,담양군,"전라남도 담양군 담양읍 추성로 1305, (담양읍)",126.9809538,35.3199486
하나의원,의원,전남,360021,해남군,"전라남도 해남군 문내면 동영길 29-4, 1층 101호",126.3114252,34.5975493
하나의원,의원,전남,360010,보성군,"전라남도 보성군 벌교읍 채동선로 215, (벌교읍)",127.3433802,34.8423506
하나이비인후과의원,의원,전남,360400,순천시,"전라남도 순천시 이수로 305, 2층~4층층 (조례동, 동부클라이밍,NEPA)",127.5172374,34.9533732
하나치과의원,치과의원,전남,360015,영암군,"전라남도 영암군 신북면 예향로 2540, ()",126.6900821,34.8878127
하나한의원,한의원,전남,360500,여수시,"전라남도 여수시 신월로 713, (국동)",127.7195721,34.734343
하늘애한의원,한의원,전남,360009,무안군,"전라남도 무안군 청계면 청계중앙길 3-4, (청계면)",126.4293635,34.9097835
하늘원광제통한의원,한의원,전남,360500,여수시,"전라남도 여수시 문수로 39, 3,4층 (문수동)",127.7002614,34.7519349
