요양기관명,종별코드명,시도코드명,시군구코드,시군구코드명,주소,좌표(X),좌표(Y)
캐슬미르한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 다대낙조2길 100, (다대동)",128.9654456,35.0566344
캐슬치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 금강로 503, 2층 (구서동, 롯데캐슬상가 201호)",129.0861771,35.2506004
캘리포니아치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 다대로429번길 5, 302호 (다대동)",128.9803104,35.0643521
케이성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 범일로 186, 3,4층 (범천동)",129.0596264,35.1466816
케이씨에스부산수흉부외과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1414, 4층 (하단동, 삼영빌딩)",128.9662695,35.1058794
케이엔젤성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 부전로66번길 28, 3~6층 (부전동)",129.0562328,35.155798
케이케이의원,의원,부산,210011,부산금정구,"부산광역시 금정구 부산대학로 29, 네오스퀘어 3층 (장전동)",129.088023,35.2308002
케이피부과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 693, BNK 수영타워 6층 (수영동)",129.1154764,35.1679024
켈리의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 685, 미니몰 6~8층 (부전동)",129.0588069,35.153859
코끼리내과진단방사선과의원,의원,부산,210008,부산중구,"부산광역시 중구 구덕로 90, (남포동6가)",129.0260148,35.0975764
코끼리마취통증의학과의원,의원,부산,210008,부산중구,"부산광역시 중구 구덕로 90, (남포동6가)",129.0260148,35.0975764
코끼리이비인후과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 710-1, 5층 (광안동)",129.1172176,35.1677173
코끼리한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 부곡로 122-1, 2층 (부곡동)",129.0920906,35.2268003
코넬비뇨기과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 새싹로 10-1, 4층 (부전동)",129.0583766,35.1590602
코스모의원,의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 21, 6층 (덕천동)",129.0073181,35.2108582
코스비한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 369, (당리동,2,5층)",128.9773173,35.101875
코아이비인후과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 550, 3층 (다대동)",128.9707449,35.0572853
코아이비인후과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 명안로85번길 52, 7층 (명장동)",129.1017827,35.2048379
코앤아이시민한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 931, 일부 4층 (양정동)",129.070954,35.1732917
코앤핑이비인후과의원,의원,부산,210001,부산남구,"부산광역시 남구 못골로 87, 2층 203호 (대연동)",129.0920138,35.1361106
코엔이비인후과의원,의원,부산,210100,부산기장군,"부산광역시 기장군 정관읍 정관로 395, 2,3,5층, 정관로 391, 302호",129.1660003,35.3341599
코코한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 802, 315호 (좌동, 웅신시네아트)",129.1766569,35.1691635
코호한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1111, (연산동, 6층 일부)",129.0811097,35.1867689
쿨한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 고분로 118, 2층 (연산동)",129.0952472,35.1856187
퀸의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 63-2, 1~4층 (부전동)",129.0576169,35.156556
퀸즈파크여성병원,병원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 794, 10~11층 (좌동)",129.1757451,35.168815
큐병원,병원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1401, (하단동)",128.9648738,35.1066065
큐의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 277, (우동, 한성빌딩 4층)",129.1311451,35.1757915
크리스탈치과의원,치과의원,부산,210001,부산남구,"부산광역시 남구 수영로 258, 2층 (대연동)",129.0948597,35.1352138
크리스탈피부과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 동평로 108-1, 2층 201호 (당감동)",129.0413744,35.1656564
큰길마취통증의학과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 아시아드대로 226, 2층 (온천동, 온천동메디칼센터)",129.0672734,35.2038905
큰길정형외과의원,의원,부산,210005,부산북구,"부산광역시 북구 학사로 8, 크리스탈타워 3층 301,302호 (화명동)",129.0087925,35.2240706
큰나무정형외과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티4로 75, 4층 (명지동, 서린프라자)",128.9039564,35.0822731
큰나무정형외과의원,의원,부산,210001,부산남구,"부산광역시 남구 용호로 54, 8층 (용호동, 대영빌딩)",129.1096584,35.1261619
큰나무정형외과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 월드컵대로 113, 재일빌딩 1~4층 (연산동)",129.0822375,35.1844343
큰나무정형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 462-1, 7,8,13층 (개금동)",129.0226048,35.1528735
큰나무정형외과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 장평로 287, (신평동)",128.9728172,35.0919991
큰내과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 광장로 77, 2층 (괘법동)",128.9849405,35.1626268
큰다솜한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 괴정로 117, (당리동,대호상가아파트 102호)",128.9768183,35.1015322
큰바위치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 중앙천로2번길 3, 5층 (연산동)",129.0844966,35.1751874
큰사랑요양병원,요양병원,부산,210010,부산사하구,"부산광역시 사하구 하신중앙로 174, (신평동)",128.9629934,35.0942792
큰사랑한의원,한의원,부산,210007,부산영도구,"부산광역시 영도구 태종로 93, (대교동2가)",129.0412541,35.0918398
큰으뜸내과의원,의원,부산,210011,부산금정구,"부산광역시 금정구 서동로 168, 우림빌딩(구, 송월빌딩) 7층 (서동)",129.1047804,35.2144461
큰힘병원,병원,부산,210004,부산진구,"부산광역시 부산진구 신천대로 246, 2층 (부암동, 메리움아파트)",129.0511694,35.1636585
클라쎄피부과의원,의원,부산,210001,부산남구,"부산광역시 남구 용호로 50, (용호동, 범양빌딩)",129.1093223,35.1263364
클린앤뷰티의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 304, 5층 (대연동, 대승타워)",129.0995214,35.1367995
키다리아저씨 치과교정과 치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 월드컵대로 141, 동화빌딩 5, 6층 (연산동)",129.0805481,35.1861321
키즈현치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 구서로 2, 4층 (구서동, 정우빌딩)",129.0907893,35.2468125
킴스가정의학과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 대동로 107, (학장동)",128.9792176,35.1390184
킴스안과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 월드컵대로 282, 201호 (거제동, 청목파르테논)",129.0668679,35.1913718
킴스치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 과정로 73, 2층 (망미동, 하영메디컬빌딩)",129.1069836,35.1778467
킴스피부과의원,의원,부산,210006,부산서구,"부산광역시 서구 대영로 54, 5층 (서대신동1가)",129.0173389,35.1096821
킴스피부과의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 297, 8층 (대연동, 텔콤빌딩)",129.0986524,35.1370387
킴스피부과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀2로 10, 1001호 (우동, 센텀메디컬센터)",129.1315304,35.1678325
킹남성의원,의원,부산,210013,부산연제구,"부산광역시 연제구 월드컵대로 122, 6층 (연산동)",129.082504,35.1851465
타임성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 부전로66번길 36, (부전동)",129.0567029,35.1558062
타임치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 금곡대로285번길 5, (화명동)",129.0131863,35.2336922
탑마취통증의학과의원,의원,부산,210005,부산북구,"부산광역시 북구 낙동대로 1789, 3층 (덕천동, 덕천프라자)",129.0046286,35.2101859
탑서울치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로 178, 한솔빌딩 3층 (좌동)",129.1755258,35.1775052
탑연합비뇨의학과의원,의원,부산,210011,부산금정구,"부산광역시 금정구 온천장로 132, 극동빌딩 3층 (장전동)",129.0854924,35.2222845
탑정형외과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 사하로 200, 6층 (괴정동)",128.9937065,35.0995799
탑조인트의원,의원,부산,210006,부산서구,"부산광역시 서구 구덕로 95, 5층 501호 (충무동1가)",129.0255203,35.0966656
탑치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 550, 2층 (다대동, 해랑빌딩)",128.9707449,35.0572853
탑치과의원,치과의원,부산,210007,부산영도구,"부산광역시 영도구 동삼로 25, 5층 (동삼동)",129.0717648,35.0760275
탑플랜치과의원,치과의원,부산,210100,부산기장군,"부산광역시 기장군 일광읍 해빛로 13, 일광제일프라자 6층",129.2264137,35.2661605
태강 한의원,한의원,부산,210001,부산남구,"부산광역시 남구 고동골로4번길 17, 2층 (문현동)",129.0722005,35.1375322
태경치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 386-1, 3층 (남천동)",129.1071528,35.1409233
태극한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 우동1로 75, (우동)",129.1568884,35.1680141
태림한의원,한의원,부산,210001,부산남구,"부산광역시 남구 용호로 161-1, (용호동)",129.1117523,35.1176827
태명산내과의원,의원,부산,210011,부산금정구,"부산광역시 금정구 부곡로 115, 2층 (부곡동)",129.0916828,35.2261696
태산한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1108, (연산동)",129.08199,35.1867464
태성형외과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 구남로 27, 4층 (중동, 해운대오피스)",129.1608933,35.1617604
태안한의원,한의원,부산,210012,부산강서구,"부산광역시 강서구 대저로274번길 15, (대저1동)",128.9819202,35.212083
태양한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 연수로 234, 2층 (연산동)",129.0962122,35.1732185
태연한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 부산대학로 10, (부곡동, 부곡대우@상가1동 107호)",129.0906883,35.2328414
태웅한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 백양대로342번길 22, 엘지신주례아파트 상가 2층 207,208,209호 (주례동)",129.014439,35.1545088
태을의원,의원,부산,210004,부산진구,"부산광역시 부산진구 동평로 82, (당감동)",129.0384067,35.1651447
태종대요양병원,요양병원,부산,210007,부산영도구,"부산광역시 영도구 태종로 820-23, (동삼동)",129.0803817,35.0632112
태종대한의원,한의원,부산,210007,부산영도구,"부산광역시 영도구 동삼로 50, (동삼동)",129.0707043,35.0778432
태진의원,의원,부산,210001,부산남구,"부산광역시 남구 우암로 166, 2층 (우암동, 선한교회)",129.0787187,35.1246042
태흥당한방병원,한방병원,부산,210100,부산기장군,"부산광역시 기장군 정관읍 정관중앙로 61, (정관읍)",129.1792273,35.3225842
태흥당한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1414, 삼영빌딩 2층 (하단동)",128.9662695,35.1058794
태흥당한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 아시아드대로 79, 2층 (거제동)",129.0669549,35.1915766
태흥당한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 세실로 75, 일진빌딩 4층 402호 (좌동)",129.1767685,35.1712912
태흥당한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 구서로 7, 2층 (구서동)",129.0900643,35.2465586
턱편한구강내과치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 낙동대로 1791, 603호 (덕천동, 한진빌딩)",129.0048035,35.2103563
턱편한잎새치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 수림로 15, 2층 (부곡동)",129.090704,35.239289
토닥토닥한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 194, 괘법동 메디컬센터 3층 (괘법동)",128.9847721,35.1625689
토마스정형외과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 마린시티2로 38, C1동 410,411,412호 (우동, 해운대아이파크)",129.1425875,35.1565821
토머스신경외과의원,의원,부산,210006,부산서구,"부산광역시 서구 구덕로 113, (충무동1가)",129.023567,35.0962624
토브성형외과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 마린시티2로 33, 104동 924호 (우동, 해운대두산위브더제니스)",129.145091,35.156667
톡스앤필의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서전로 5, 2층 (부전동)",129.0603053,35.1579903
통도한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 반송로 226, (안락동)",129.0983718,35.2006849
통천한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 고분로 21-2, 통천한의원 7,8층 (연산동)",129.0849189,35.1859105
통통샤인정신건강의학과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 775, 3층 (부전동)",129.0563361,35.1579146
튜울립치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 법원북로 16, 209호 (거제동, 거제홈타운2차상가)",129.0684951,35.1926952
트렌디성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로784번길 11, 2층 (부전동)",129.0573569,35.1569124
특편한치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 757, 지하1~지상4층 (부전동)",129.0543397,35.1578838
튼튼마디한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 783, 6층 (부전동)",129.0572367,35.15799
튼튼신경외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 연수로 25, (양정동)",129.0738848,35.1741299
튼튼어린이치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 선수촌로 66, 3층 (반여동)",129.1191803,35.1993895
튼튼채내과의원,의원,부산,210005,부산북구,"부산광역시 북구 학사로 8, 크리스탈타워 4층 401,402호 (화명동)",129.0087925,35.2240706
튼튼치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 수림로 17, 3층 (부곡동)",129.0904971,35.2393869
파라다이스의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 785, 성영빌딩 2층 201호 (부전동)",129.0574677,35.1581247
파라디아성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 771-2, (부전동)",129.0560023,35.1579069
파크병원,병원,부산,210010,부산사하구,"부산광역시 사하구 까치고개로 79-1, (괴정동)",129.0099353,35.1054323
파크사이드재활의학병원,병원,부산,210001,부산남구,"부산광역시 남구 유엔평화로125번길 11-10, (대연동)",129.0971432,35.125183
파크피부과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 아시아드대로 186, 2층 전부 (사직동)",129.0652494,35.2009008
파티마의원,의원,부산,210005,부산북구,"부산광역시 북구 시랑로 159, 2층 (구포동, 양지빌딩)",129.012737,35.1962306
팔공플란트치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 덕천로 287, (만덕동)",129.0353505,35.2098623
팔도마취통증의학과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 699, 7층 (수영동)",129.1158563,35.1678979
팔도미인한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 712, 3층 301호 (광안동)",129.1174425,35.1677855
팔도한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 712, 3층 305호 (광안동)",129.1174425,35.1677855
팔팔마취통증의학과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 가야대로 272-1, 2층 (주례동, 농협)",129.0024355,35.1501131
팔팔한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 연지로 4, (연지동)",129.0504248,35.170415
팜치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 15, 2층 (부전동)",129.0575546,35.1519937
패밀리소아청소년과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티10로 16, 상가동(222동)동 236호,237호 (명지동, 영어도시 퀸덤1차)",128.8976538,35.0855819
패밀리치과의원,치과의원,부산,210015,부산사상구,"부산광역시 사상구 가야대로282번길 1, 4층 (주례동)",129.0034252,35.1501641
패밀리치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 아시아드대로 94, 3층 (거제동)",129.0674874,35.1929621
패밀리치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로 1967, 3층 (구서동)",129.0909267,35.2600932
퍼스트안과의원,의원,부산,210008,부산중구,"부산광역시 중구 구덕로 5, 6,7층 (남포동1가)",129.0349785,35.097574
퍼스트이비인후과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 236, 재원메디컬센터 3층 (괘법동)",128.9830174,35.1659783
퍼스트치과의원,치과의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 239, 201호 (수안동, 수안메디칼)",129.0856419,35.2016571
페리오치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 백양대로 1196, 3층 (구포동, 대성빌딩)",129.0055739,35.2090608
페리오치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 494, 대도빌딩 5층 (개금동)",129.0261687,35.1528239
편백미즈한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 596, 1층 (광안동)",129.1136481,35.1589611
편안마취통증의학과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1417, 6층 (하단동)",128.9666289,35.1065996
편안한 서치과의원,치과의원,부산,210002,부산동구,"부산광역시 동구 진성로 22, (수정동)",129.0474719,35.1305357
편안한민치과의원,치과의원,부산,210001,부산남구,"부산광역시 남구 수영로 184, 3층 (대연동)",129.0867296,35.1345877
편안한여성의원,의원,부산,210007,부산영도구,"부산광역시 영도구 대교로 1, 미라클타워 5층일부층 (봉래동3가)",129.0442772,35.0926042
편작한의원,한의원,부산,210002,부산동구,"부산광역시 동구 초량상로 101, (초량동)",129.0390609,35.1206163
편타한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 중앙번영로 8, 2층 (범천동)",129.0601243,35.144744
"편한, 안 정신건강의학과의원",의원,부산,210003,부산동래구,"부산광역시 동래구 사직북로 7, 세미프라자 7층 일부호 (사직동)",129.0605997,35.1965686
편한마디 연합의원,의원,부산,210010,부산사하구,"부산광역시 사하구 다대로 702, 3층 (다대동)",128.9651331,35.0490237
편한마취통증의학과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 773, 5층 (부전동)",129.0615501,35.1612892
편한몸외과의원,의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 14, (덕천동)",129.0067235,35.2102083
편한몸의원,의원,부산,210012,부산강서구,"부산광역시 강서구 신호산단2로 33, 403호 (신호동)",128.8778006,35.0859719
편한세상마취통증의학과의원,의원,부산,210002,부산동구,"부산광역시 동구 범일로 110-1, 3층 (범일동)",129.0596609,35.13984
편한세상한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 세실로 64, (좌동, 화목데파트상가 202-1호)",129.177663,35.1709808
편한숲정신건강의학과의원,의원,부산,210001,부산남구,"부산광역시 남구 수영로 323, 태강프라자 403호 (대연동)",129.1010282,35.1382148
편한장의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지오션시티4로 64, 501호 (명지동, 오션빌딩)",128.9032461,35.083286
편한치과의원,치과의원,부산,210007,부산영도구,"부산광역시 영도구 동삼로 45, 2층 (동삼동)",129.0703316,35.0773023
편한치과의원,치과의원,부산,210003,부산동래구,"부산광역시 동래구 명장로 48, 명장1동 새마을금고 4층 일부호 (명장동)",129.1059968,35.2046199
평강의원,의원,부산,210011,부산금정구,"부산광역시 금정구 시실로 13, 2층 (부곡동)",129.085954,35.217757
평거요양병원,요양병원,부산,210100,부산기장군,"부산광역시 기장군 기장읍 대청로36번길 11-33, (기장읍)",129.216138,35.2372994
평거한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로 174, (좌동, 거성프라자 201호)",129.1750479,35.1776265
평안한의원,한의원,부산,210006,부산서구,"부산광역시 서구 대영로 53-1, (서대신동2가)",129.0172126,35.110014
평안한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 709, 2층 (수영동)",129.1168794,35.1681761
평일한의원,한의원,부산,210001,부산남구,"부산광역시 남구 못골로 51, 2층 (대연동)",129.0880587,35.1359563
평화강한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 선수촌로 102-2, 2층 (반여동, 부원메디칼빌딩)",129.1196159,35.2027865
평화소아청소년과의원,의원,부산,210008,부산중구,"부산광역시 중구 광복중앙로34번길 14, (대청동2가)",129.0315354,35.102195
평화의원,의원,부산,210001,부산남구,"부산광역시 남구 용호로42번길 79, (용호동)",129.1099542,35.1233984
평화치과의원,치과의원,부산,210008,부산중구,"부산광역시 중구 중구로33번길 11, (부평동1가)",129.027288,35.1008174
포근한소아청소년과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 사직북로19번길 20, 사직동 메디컬센터 2층 (사직동)",129.05936,35.1975474
포근한정신건강의학과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 246, 3층 (괘법동)",128.9826389,35.1667643
포도원항외과의원,의원,부산,210005,부산북구,"부산광역시 북구 금곡대로303번길 2, 701호 (화명동, 시티타워)",129.0134842,35.2356469
포레스트성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 부전로66번길 12, 401,501호 (부전동)",129.0553771,35.1557798
포모아의원,의원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1091, 제세빌딩 801호 (연산동)",129.0806502,35.1854186
포뮬라의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 40, 청양빌딩 5~8층 (부전동)",129.0580525,35.1542498
포미치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 만덕대로 9, 구포빌딩 4층 (덕천동)",129.0061292,35.210687
포시즌성형외과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 694, 쥬디스태화 801호 (부전동)",129.0596176,35.1547419
포심정신건강의학과의원,의원,부산,210011,부산금정구,"부산광역시 금정구 오시게로 22, 4층 (부곡동)",129.0865079,35.219444
포에버의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 74, 16층 1602호 (부전동, 아이온시티빌딩)",129.0581339,35.1570677
포이즌흉부외과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 월드컵대로 139, (연산동, 4층 일부)",129.0806615,35.1860187
포헤어의원,의원,부산,210004,부산진구,"부산광역시 부산진구 서면로 74, 아이온시티빌딩 3층 301호 (부전동)",129.0581339,35.1570677
푸르미소아청소년과의원,의원,부산,210012,부산강서구,"부산광역시 강서구 명지국제8로 257, 5층 502,503호 (명지동)",128.9208989,35.0982763
푸른가정의학과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 운산로 31, (삼락동)",128.9802955,35.1688105
푸른내과의원,의원,부산,210011,부산금정구,"부산광역시 금정구 벅구산로 2, 2층 (남산동, 누리마을)",129.0930561,35.2707623
푸른부부치과의원,치과의원,부산,210100,부산기장군,"부산광역시 기장군 정관읍 정관4로 38, 금샘프라자 4층 401호",129.1709668,35.3261253
푸른사과치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 부곡로 118, 3층 (부곡동, 동원빌딩)",129.0920353,35.2263484
푸른사과치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 명륜로2번길 7, 3층 (거제동)",129.0812825,35.1952609
푸른솔한의원,한의원,부산,210005,부산북구,"부산광역시 북구 백양대로 1204, 동강빌딩 2층 (덕천동)",129.0059238,35.2099677
푸른솔한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 성지로 112, 성원빌딩 2층 (초읍동)",129.0519077,35.1801172
푸른숲안과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 802, 웅신시네아트 2층 204호 (좌동)",129.1766569,35.1691635
푸른숲요양병원,요양병원,부산,210011,부산금정구,"부산광역시 금정구 금강로 592, 지1,1,3-7층 (구서동)",129.0879942,35.2603274
푸른숲의원,의원,부산,210013,부산연제구,"부산광역시 연제구 연수로 142-1, 2층 (연산동)",129.0862658,35.1744155
푸른숲정신건강의학과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 가야대로 462-1, 9층 (개금동)",129.0226048,35.1528735
푸른안과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 239, 9층 (수안동, 수안메디칼센터)",129.0856419,35.2016571
푸른의원,의원,부산,210007,부산영도구,"부산광역시 영도구 하나길 693, 2층.3층 (봉래동5가)",129.050797,35.093083
푸른의원,의원,부산,210004,부산진구,"부산광역시 부산진구 새싹로 240-1, 1,2층 (초읍동)",129.0485346,35.1774693
푸른정의원,의원,부산,210006,부산서구,"부산광역시 서구 구덕로120번길 5, 2층 (토성동4가)",129.0231119,35.0968754
풀과나무의원,의원,부산,210013,부산연제구,"부산광역시 연제구 고분로 200, 308호 (연산동, 연산엘지아파트 제상가)",129.1031996,35.18486
풀의우주한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 좌동순환로8번길 54-13, 1,2층 (중동)",129.1697454,35.1690866
풀잎향기한의원,한의원,부산,210011,부산금정구,"부산광역시 금정구 서부곡로16번길 74, 1,2층 (부곡동)",129.0917004,35.2293095
풋사랑 정형외과 의원,의원,부산,210013,부산연제구,"부산광역시 연제구 중앙천로 93, 서호병원 11, 12, 13층 (연산동)",129.0785079,35.1815106
프라임병원,병원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1410, (하단동)",128.9658521,35.1058783
프라임비뇨기과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 448, 4층 (당리동)",128.9697882,35.1052352
프라임정형외과의원,의원,부산,210013,부산연제구,"부산광역시 연제구 중앙천로2번길 3, 6층,7층 (연산동)",129.0844966,35.1751874
프라임치과보철과치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로1841번길 15, 5층 (구서동)",129.0909746,35.2484637
프라임치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 하신중앙로 176, 3층 (신평동, 유니버셜상가)",128.9627626,35.0945049
프라임치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 학사로 1, 2층 (화명동)",129.0088006,35.2235832
프라임치과의원,치과의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 405, (안락동)",129.1026658,35.1969658
프라임한의원,한의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 751, 10층 (부전동, 부전메디컬빌딩)",129.0603055,35.1597576
프라하치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 고분로 2, 4층 (연산동)",129.082495,35.1857733
프랜드 치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 632, (광안동)",129.1143081,35.1620145
프랜드구철인부부치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 사하로 141, 혜인빌딩 3,4층 (괴정동)",128.9929329,35.0945327
프랜드금치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 수림로 34, 파디글스 2층 (부곡동)",129.0887464,35.2399499
프랜드성창수치과의원,치과의원,부산,210006,부산서구,"부산광역시 서구 구덕로 281, 3층 (서대신동1가)",129.0181502,35.1090893
프랜드이사랑치과의원,치과의원,부산,210007,부산영도구,"부산광역시 영도구 동삼로 23, 3층 (동삼동)",129.0718953,35.0759084
프랜드정치과의원,치과의원,부산,210009,부산해운대구,"부산광역시 해운대구 세실로 43, 305호 (좌동)",129.17845,35.1687646
프랜드치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 덕천로 174, 벽산라인아파트 210, 211, 213호 (만덕동)",129.0235094,35.2110716
